FECHA (YYMMDD);HORA (HHMM);;
040521;1700;63;
040521;1800;74;
040521;1900;85;
040521;2000;94;
040521;2100;97;
040521;2200;98;
040521;2300;99;
040522;0000;100;
040522;0100;100;
040522;0200;100;
040522;0300;100;
040522;0400;100;
040522;0500;100;
040522;0600;100;
040522;0700;100;
040522;0800;100;
040522;0900;99;
040522;1000;89;
040522;1100;74;
040522;1200;60;
040522;1300;56;
040522;1400;55;
040522;1500;40;
040522;1600;40;
040522;1700;44;
040522;1800;52;
040522;1900;56;
040522;2000;76;
040522;2100;88;
040522;2200;92;
040522;2300;94;
040523;0000;93;
040523;0100;94;
040523;0200;93;
040523;0300;94;
040523;0400;95;
040523;0500;95;
040523;0600;95;
040523;0700;94;
040523;0800;93;
040523;0900;91;
040523;1000;76;
040523;1100;74;
040523;1200;60;
040523;1300;57;
040523;1400;50;
040523;1500;49;
040523;1600;47;
040523;1700;52;
040523;1800;64;
040523;1900;76;
040523;2000;83;
040523;2100;87;
040523;2200;91;
040523;2300;92;
040524;0000;94;
040524;0100;94;
040524;0200;95;
040524;0300;95;
040524;0400;95;
040524;0500;95;
040524;0600;96;
040524;0700;96;
040524;0800;95;
040524;0900;93;
040524;1000;85;
040524;1100;75;
040524;1200;69;
040524;1300;64;
040524;1400;56;
040524;1500;54;
040524;1600;46;
040524;1700;47;
040524;1800;63;
040524;1900;78;
040524;2000;89;
040524;2100;94;
040524;2200;95;
040524;2300;96;
040525;0000;95;
040525;0100;92;
040525;0200;93;
040525;0300;92;
040525;0400;93;
040525;0500;96;
040525;0600;95;
040525;0700;95;
040525;0800;97;
040525;0900;95;
040525;1000;91;
040525;1100;88;
040525;1200;84;
040525;1300;84;
040525;1400;82;
040525;1500;79;
040525;1600;79;
040525;1700;80;
040525;1800;80;
040525;1900;81;
040525;2000;81;
040525;2100;82;
040525;2200;87;
040525;2300;95;
040526;0000;92;
040526;0100;94;
040526;0200;98;
040526;0300;99;
040526;0400;99;
040526;0500;99;
040526;0600;99;
040526;0700;100;
040526;0800;100;
040526;0900;100;
040526;1000;100;
040526;1100;93;
040526;1200;77;
040526;1300;69;
040526;1400;65;
040526;1500;62;
040526;1600;59;
040526;1700;58;
040526;1800;66;
040526;1900;75;
040526;2000;84;
040526;2100;90;
040526;2200;92;
040526;2300;93;
040527;0000;96;
040527;0100;98;
040527;0200;99;
040527;0300;98;
040527;0400;98;
040527;0500;99;
040527;0600;100;
040527;0700;100;
040527;0800;100;
040527;0900;100;
040527;1000;100;
040527;1100;99;
040527;1200;86;
040527;1300;74;
040527;1400;62;
040527;1500;56;
040527;1600;53;
040527;1700;60;
040527;1800;69;
040527;1900;82;
040527;2000;81;
040527;2100;85;
040527;2200;90;
040527;2300;93;
040528;0000;91;
040528;0100;91;
040528;0200;91;
040528;0300;91;
040528;0400;90;
040528;0500;90;
040528;0600;89;
040528;0700;88;
040528;0800;87;
040528;0900;82;
040528;1000;74;
040528;1100;69;
040528;1200;70;
040528;1300;67;
040528;1400;66;
040528;1500;67;
040528;1600;65;
040528;1700;68;
040528;1800;75;
040528;1900;78;
040528;2000;80;
040528;2100;80;
040528;2200;79;
040528;2300;80;
040529;0000;88;
040529;0100;91;
040529;0200;92;
040529;0300;91;
040529;0400;92;
040529;0500;90;
040529;0600;87;
040529;0700;93;
040529;0800;93;
040529;0900;90;
040529;1000;84;
040529;1100;77;
040529;1200;72;
040529;1300;62;
040529;1400;59;
040529;1500;60;
040529;1600;60;
040529;1700;59;
040529;1800;68;
040529;1900;80;
040529;2000;87;
040529;2100;92;
040529;2200;94;
040529;2300;97;
040530;0000;98;
040530;0100;98;
040530;0200;99;
040530;0300;100;
040530;0400;100;
040530;0500;100;
040530;0600;100;
040530;0700;100;
040530;0800;100;
040530;0900;100;
040530;1000;100;
040530;1100;96;
040530;1200;80;
040530;1300;75;
040530;1400;65;
040530;1500;56;
040530;1600;49;
040530;1700;48;
040530;1800;60;
040530;1900;77;
040530;2000;85;
040530;2100;88;
040530;2200;91;
040530;2300;92;
040531;0000;90;
040531;0100;89;
040531;0200;88;
